Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 16:21"
Zeitbezug:;MEZ
Messstellen-Name:;"Wiblingen Pegel"
Messstellen-Nr.:;2322
Gewässer:;Iller
Ostwert:;573216;Nordwert:;5357955;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2004-12-22 08:55:00";12,00;0,012;Geprueft
"2005-01-12 08:35:00";9,7;0,02;Geprueft
"2005-01-19 09:10:00";11,00;0,017;Geprueft
"2005-02-02 15:10:00";11,00;0,02;Geprueft
"2005-02-16 09:00:00";9,7;0,043;Geprueft
"2005-03-02 09:50:00";12,00;0,015;Geprueft
"2005-03-16 08:55:01";12,00;0,007;Geprueft
"2005-03-30 09:10:01";7,1;0,029;Geprueft
"2005-04-13 14:40:01";8,4;0,01;Geprueft
"2005-04-27 14:15:01";7,1;0,017;Geprueft
"2005-05-11 14:40:01";6,6;0,017;Geprueft
"2005-05-31 15:20:01";5,8;0,031;Geprueft
"2005-06-08 15:10:01";5,8;0,012;Geprueft
"2005-06-22 14:55:01";8,4;0,019;Geprueft
"2005-07-06 15:00:01";5,8;0,023;Geprueft
"2005-07-19 14:05:01";8,00;0,021;Geprueft
"2005-08-03 08:45:01";8,4;0,014;Geprueft
"2005-08-17 15:00:01";4,4;0,015;Geprueft
"2005-08-31 08:50:01";7,5;0,018;Geprueft
"2005-09-14 15:10:01";8,00;0,017;Geprueft
"2005-09-28 15:25:00";9,7;"< BG";Geprueft
"2005-10-12 14:10:01";9,3;0,015;Geprueft
"2005-10-26 14:15:01";11,00;"< BG";Geprueft
"2005-11-07 14:15:01";12,00;0,011;Geprueft
"2005-11-23 09:15:01";13,00;0,007;Geprueft
"2005-12-07 14:25:01";12,00;0,014;Geprueft
"2005-12-20 08:55:01";12,00;0,013;Geprueft
"2006-01-11 08:35:01";14,00;0,016;Geprueft
"2006-01-18 09:00:01";15,00;0,021;Geprueft
"2006-02-01 15:25:01";15,00;0,013;Geprueft
"2006-02-15 09:30:00";15,00;0,006;Geprueft
"2006-03-07 09:15:01";12,00;0,03;Geprueft
"2006-03-15 09:10:01";11,00;0,03;Geprueft
"2006-03-29 14:50:01";7,5;0,039;Geprueft
"2006-04-05 09:10:01";7,1;0,022;Geprueft
"2006-04-26 14:40:01";6,6;0,009;Geprueft
"2006-05-10 15:30:01";7,1;;Geprueft
"2006-05-17 15:20:01";6,6;0,011;Geprueft
"2006-06-07 15:05:01";6,6;0,012;Geprueft
"2006-06-21 13:20:01";7,5;"< BG";Geprueft
"2006-06-28 15:05:01";8,9;"< BG";Geprueft
"2006-07-19 14:30:01";9,3;"< BG";Geprueft
"2006-08-02 14:00:01";8,9;0,012;Geprueft
"2006-08-23 15:40:01";7,5;0,015;Geprueft
"2006-08-30 14:10:01";4,4;0,024;Geprueft
"2006-09-13 14:55:01";8,00;0,013;Geprueft
"2006-09-28 14:45:01";8,00;0,021;Geprueft
"2006-10-11 15:15:01";8,00;0,013;Geprueft
"2006-10-24 14:30:01";11,00;"< BG";Geprueft
"2006-11-07 14:30:01";9,7;"< BG";Geprueft
"2006-11-22 14:00:01";9,7;0,022;Geprueft
"2006-12-06 14:15:01";8,9;0,01;Geprueft
"2006-12-19 14:30:01";8,9;0,017;Geprueft
"2007-01-03 14:45:00";8,4;0,03;Geprueft
"2007-01-17 14:40:00";8,00;0,013;Geprueft
"2007-01-31 15:00:00";9,7;0,017;Geprueft
"2007-02-14 14:40:00";9,3;0,021;Geprueft
"2007-02-28 15:00:00";8,4;0,013;Geprueft
"2007-03-14 15:00:00";9,7;0,008;Geprueft
"2007-03-28 14:55:00";8,9;0,007;Geprueft
"2007-04-11 14:20:00";8,00;"< BG";Geprueft
"2007-04-25 14:38:00";7,5;"< BG";Geprueft
"2007-05-09 14:42:00";7,5;0,027;Geprueft
"2007-05-23 14:40:00";6,2;0,028;Geprueft
"2007-06-05 14:40:00";6,2;0,018;Geprueft
"2007-06-20 14:30:00";7,5;0,015;Geprueft
"2007-07-04 14:10:00";6,2;0,031;Geprueft
"2007-07-17 14:55:00";6,6;0,012;Geprueft
"2007-08-01 14:15:00";5,3;0,026;Geprueft
"2007-08-13 15:15:00";6,6;0,027;Geprueft
"2007-08-28 14:30:00";6,6;"< BG";Geprueft
"2007-09-12 14:30:00";4,4;0,014;Geprueft
"2007-09-26 14:50:00";7,5;0,035;Geprueft
"2007-10-10 14:45:00";8,00;0,006;Geprueft
"2007-10-24 14:25:00";10,00;0,007;Geprueft
"2007-11-06 14:35:00";11,00;0,006;Geprueft
"2007-11-21 14:35:00";9,7;0,015;Geprueft
"2007-12-05 10:50:00";6,2;0,039;Geprueft
"2007-12-18 14:20:00";9,3;0,023;Geprueft
"2008-01-02 14:15:00";12,00;0,018;Geprueft
"2008-01-16 10:40:00";11,00;0,021;Geprueft
"2008-01-30 10:50:00";11,00;0,02;Geprueft
"2008-02-13 10:35:00";12,00;0,017;Geprueft
"2008-02-27 14:15:00";12,00;"< BG";Geprueft
"2008-03-12 10:50:00";8,00;0,014;Geprueft
"2008-03-26 13:55:00";8,4;0,023;Geprueft
"2008-04-09 10:40:00";7,1;0,021;Geprueft
"2008-04-23 14:15:00";5,3;0,069;Geprueft
"2008-05-07 11:00:00";5,8;0,009;Geprueft
"2008-05-20 10:50:00";4,9;0,014;Geprueft
"2008-06-04 10:50:00";5,3;0,016;Geprueft
"2008-06-18 14:00:00";7,1;0,015;Geprueft
"2008-07-02 10:35:00";7,5;"< BG";Geprueft
"2008-07-15 10:40:00";3,5;0,029;Geprueft
"2008-07-30 10:35:00";7,5;0,022;Geprueft
"2008-08-13 11:05:00";6,6;0,016;Geprueft
"2008-08-27 10:50:00";6,6;0,008;Geprueft
"2008-09-10 10:45:00";8,4;0,018;Geprueft
"2008-09-24 11:05:00";9,7;0,011;Geprueft
"2008-10-08 10:50:00";7,5;0,007;Geprueft
"2008-10-22 14:23:00";8,00;0,024;Geprueft
"2008-11-05 10:30:00";9,3;0,013;Geprueft
"2008-11-19 14:15:00";9,7;0,012;Geprueft
"2008-12-03 10:40:00";9,7;0,021;Geprueft
"2008-12-17 11:05:00";16,00;0,011;Geprueft
"2009-01-07 10:55:00";11,00;0,02;Geprueft
"2009-01-14 10:55:00";13,00;0,014;Geprueft
"2009-01-28 11:15:00";12,00;0,034;Geprueft
"2009-02-11 11:05:00";10,00;0,025;Geprueft
"2009-02-25 11:10:00";13,00;0,01;Geprueft
"2009-03-11 11:15:00";11,00;0,028;Geprueft
"2009-03-25 09:30:00";8,9;0,021;Geprueft
"2009-04-08 09:00:00";5,8;0,013;Geprueft
"2009-04-22 09:30:00";5,3;0,009;Geprueft
"2009-05-06 09:15:00";5,3;0,008;Geprueft
"2009-05-18 08:45:00";6,2;0,016;Geprueft
"2009-06-03 09:25:00";7,1;0,016;Geprueft
"2009-06-17 09:45:00";4,4;0,019;Geprueft
"2009-06-30 09:55:00";5,3;0,023;Geprueft
"2009-07-15 09:10:00";7,1;0,015;Geprueft
"2009-07-29 09:30:00";5,3;0,022;Geprueft
"2009-08-12 09:05:00";5,8;0,007;Geprueft
"2009-08-26 09:15:00";7,5;"< BG";Geprueft
"2009-09-09 09:10:00";6,6;0,009;Geprueft
"2009-09-23 09:20:00";7,1;0,007;Geprueft
"2009-10-07 09:15:00";8,9;0,006;Geprueft
"2009-10-21 09:10:00";7,5;0,011;Geprueft
"2009-11-04 09:30:00";6,2;0,011;Geprueft
"2009-11-18 09:00:00";6,2;0,014;Geprueft
"2009-12-02 10:25:00";7,1;0,019;Geprueft
"2009-12-16 09:00:00";7,5;0,017;Geprueft
"2010-01-13 09:05:00";10,00;0,016;Geprueft
"2010-01-27 09:10:00";12,00;0,011;Geprueft
"2010-02-10 10:30:00";11,00;"< BG";Geprueft
"2010-02-24 09:05:00";12,00;"< BG";Geprueft
"2010-03-10 09:05:00";11,00;0,007;Geprueft
"2010-03-24 09:20:00";7,1;0,019;Geprueft
"2010-04-07 09:50:00";8,00;0,009;Geprueft
"2010-04-21 10:35:00";8,00;"< BG";Geprueft
"2010-05-05 11:05:00";5,8;0,012;Geprueft
"2010-05-18 09:15:00";6,2;0,012;Geprueft
"2010-06-01 10:05:00";4,00;0,033;Geprueft
"2010-06-16 10:20:00";6,6;0,015;Geprueft
"2010-06-30 11:10:00";7,1;"< BG";Geprueft
"2010-07-14 10:25:00";7,1;"< BG";Geprueft
"2010-07-28 10:00:00";3,5;0,022;Geprueft
"2010-08-11 10:00:00";5,8;0,022;Geprueft
"2010-08-25 10:00:00";7,5;0,007;Geprueft
"2010-09-08 09:40:00";7,1;0,012;Geprueft
"2010-09-22 10:05:00";8,4;"< BG";Geprueft
"2010-10-06 10:00:00";9,3;0,011;Geprueft
"2010-10-20 10:10:00";11,00;0,013;Geprueft
"2010-11-03 10:40:00";7,5;0,011;Geprueft
"2010-11-17 09:20:00";6,6;0,028;Geprueft
"2010-12-01 09:05:00";10,00;0,01;Geprueft
"2010-12-14 09:00:00";8,4;0,021;Geprueft
"2011-01-12 09:05:00";9,3;0,022;Geprueft
"2011-01-26 09:25:00";11,00;0,019;Geprueft
"2011-02-09 09:10:00";13,00;0,013;Geprueft
"2011-02-23 09:30:00";13,00;0,006;Geprueft
"2011-03-09 10:15:00";13,00;"< BG";Geprueft
"2011-03-23 09:00:00";10,00;0,031;Geprueft
"2011-04-06 10:05:00";7,1;0,008;Geprueft
"2011-04-18 09:45:00";9,3;0,006;Geprueft
"2011-05-04 10:15:00";8,00;"< BG";Geprueft
"2011-05-18 09:45:00";6,6;0,007;Geprueft
"2011-05-30 09:35:00";6,6;0,007;Geprueft
"2011-06-15 09:50:00";7,5;0,015;Geprueft
"2011-06-27 10:50:00";6,2;0,017;Geprueft
"2011-07-13 09:45:00";6,2;"< BG";Geprueft
"2011-07-27 10:20:00";5,3;0,018;Geprueft
"2011-08-10 08:30:00";4,00;0,033;Geprueft
"2011-08-24 10:25:00";6,6;"< BG";Geprueft
"2011-09-07 09:30:00";5,3;0,047;Geprueft
"2011-09-21 10:15:00";5,8;0,018;Geprueft
"2011-10-05 09:15:00";8,00;"< BG";Geprueft
"2011-10-18 08:35:00";6,6;0,013;Geprueft
"2011-11-02 09:45:00";8,4;"< BG";Geprueft
"2011-11-16 09:15:00";10,00;0,006;Geprueft
"2011-11-30 09:40:00";9,7;0,008;Geprueft
"2011-12-13 09:35:00";6,6;0,066;Geprueft
"2011-12-27 08:45:00";7,1;0,036;Geprueft
"2012-01-11 09:50:00";7,5;0,03;Geprueft
"2012-01-25 09:45:00";6,2;0,032;Geprueft
"2012-02-07 10:20:00";;0,018;Geprueft
"2012-02-22 09:30:00";12,00;0,01;Geprueft
"2012-03-07 10:11:00";7,5;0,014;Geprueft
"2012-03-21 09:30:00";7,1;"< BG";Geprueft
"2012-04-02 08:35:00";5,8;"< BG";Geprueft
"2012-04-18 09:58:00";6,2;"< BG";Geprueft
"2012-05-02 09:15:00";4,4;"< BG";Geprueft
"2012-05-14 08:35:00";4,4;0,01;Geprueft
"2012-05-30 10:00:00";4,9;0,005;Geprueft
"2012-06-13 09:55:00";4,00;0,008;Geprueft
"2012-06-27 09:50:00";4,9;0,011;Geprueft
"2012-07-10 10:12:00";5,8;0,02;Geprueft
"2012-07-25 09:25:00";6,2;"< BG";Geprueft
"2012-08-08 10:30:00";4,9;"< BG";Geprueft
"2012-08-22 09:45:00";7,1;"< BG";Geprueft
"2012-09-05 11:15:00";5,8;0,018;Geprueft
"2012-09-19 10:29:00";6,6;0,006;Geprueft
"2012-09-26 10:45:00";4,9;0,019;Geprueft
"2012-10-10 11:15:00";3,1;0,024;Geprueft
"2012-10-24 10:25:00";7,5;0,013;Geprueft
"2012-11-07 10:30:00";5,8;0,045;Geprueft
"2012-11-21 09:25:00";8,4;0,019;Geprueft
"2012-12-05 09:50:00";9,7;0,017;Geprueft
"2012-12-18 09:15:00";8,00;0,033;Geprueft
"2013-01-09 11:10:00";7,5;0,023;Geprueft
"2013-01-23 10:30:00";11,00;0,016;Geprueft
"2013-02-06 12:17:00";7,1;0,028;Geprueft
"2013-02-20 10:15:00";12,00;0,014;Geprueft
"2013-03-06 11:00:00";12,00;"< BG";Geprueft
"2013-03-20 09:40:00";9,7;0,008;Geprueft
"2013-04-03 10:55:00";11,00;"< BG";Geprueft
"2013-04-17 10:45:00";4,9;"< BG";Geprueft
"2013-04-29 10:50:00";5,8;0,008;Geprueft
"2013-05-15 10:35:00";5,8;0,014;Geprueft
"2013-05-27 10:25:00";6,2;"< BG";Geprueft
"2013-06-12 11:10:00";3,5;0,019;Geprueft
"2013-06-24 10:30:00";8,00;0,022;Geprueft
"2013-07-10 11:00:00";7,5;"< BG";Geprueft
"2013-07-24 10:05:00";9,7;"< BG";Geprueft
"2013-08-05 11:00:00";10,00;"< BG";Geprueft
"2013-08-21 11:00:00";8,4;"< BG";Geprueft
"2013-09-04 10:45:00";9,3;0,008;Geprueft
"2013-09-18 10:35:00";4,4;0,024;Geprueft
"2013-09-25 10:20:00";6,6;0,013;Geprueft
"2013-10-09 10:42:00";8,9;0,008;Geprueft
"2013-10-23 10:50:00";7,5;0,012;Geprueft
"2013-11-06 10:30:00";6,6;0,015;Geprueft
"2013-11-20 09:45:00";8,00;;Geprueft
"2013-12-04 09:00:00";10,00;0,015;Geprueft
"2013-12-16 10:15:00";11,00;0,006;Geprueft
"2014-01-15 10:10:00";9,7;0,012;Geprueft
"2014-02-12 11:00:00";11,00;"< BG";Geprueft
"2014-03-12 10:25:00";11,00;"< BG";Geprueft
"2014-04-09 10:10:00";6,6;"< BG";Geprueft
"2014-05-07 10:10:00";5,8;0,009;Geprueft
"2014-06-04 10:30:00";6,6;0,014;Geprueft
"2014-07-02 10:30:00";4,4;0,016;Geprueft
"2014-07-30 10:30:00";4,9;0,028;Geprueft
"2014-08-27 10:10:00";5,8;"< BG";Geprueft
"2014-09-24 10:00:00";5,8;0,012;Geprueft
"2014-10-22 10:25:00";6,6;0,012;Geprueft
"2014-11-19 09:55:00";8,00;0,01;Geprueft
"2014-12-15 10:00:00";10,00;0,011;Geprueft
"2015-01-14 10:00:00";6,2;0,018;Geprueft
"2015-02-11 09:35:00";11,00;0,006;Geprueft
"2015-03-11 08:40:00";9,3;0,009;Geprueft
"2015-04-15 09:05:00";5,8;"< BG";Geprueft
"2015-05-06 09:45:00";5,3;0,024;Geprueft
"2015-06-10 09:30:00";7,5;0,014;Geprueft
"2015-07-08 10:00:00";8,00;"< BG";Geprueft
"2015-08-05 11:30:00";9,3;"< BG";Geprueft
"2015-09-02 09:10:00";8,4;"< BG";Geprueft
"2015-09-30 09:25:00";7,5;0,005;Geprueft
"2015-10-28 10:10:00";8,00;0,005;Geprueft
"2015-11-25 09:35:00";7,5;0,021;Geprueft
"2015-12-15 09:30:00";8,9;0,01;Geprueft
"2016-01-13 09:15:00";7,1;0,025;Geprueft
"2016-02-10 10:15:00";6,6;0,012;Geprueft
"2016-03-09 09:40:00";8,9;0,009;Geprueft
"2016-04-06 09:20:00";5,3;"< BG";Geprueft
"2016-05-11 09:35:00";4,9;"< BG";Geprueft
"2016-06-08 09:45:00";5,8;0,019;Geprueft
"2016-07-06 10:10:00";7,5;0,007;Geprueft
"2016-08-03 10:30:00";6,6;0,013;Geprueft
"2016-08-31 09:15:00";8,4;"< BG";Geprueft
"2016-09-28 09:35:00";8,00;0,008;Geprueft
"2016-10-26 10:10:00";9,7;0,008;Geprueft
"2016-11-23 10:00:00";6,6;0,02;Geprueft
"2016-12-14 09:50:00";11,00;0,008;Geprueft
"2017-01-25 10:22:00";14,00;"< BG";Geprueft
"2017-02-22 10:10:00";8,9;0,015;Geprueft
"2017-03-23 10:00:00";5,3;0,017;Geprueft
"2017-04-19 09:30:00";6,2;"< BG";Geprueft
"2017-05-03 10:20:00";5,8;0,014;Geprueft
"2017-06-21 10:10:00";7,1;"< BG";Geprueft
"2017-07-12 09:55:00";5,8;0,005;Geprueft
"2017-08-09 10:10:00";6,2;"< BG";Geprueft
"2017-09-06 11:00:00";4,4;0,018;Geprueft
"2017-10-04 10:45:00";3,5;"< BG";Geprueft
"2017-11-08 10:05:00";5,8;0,012;Geprueft
"2017-11-29 09:50:00";7,5;0,015;Geprueft
"2018-01-22 10:00:00";6,00;0,027;Geprueft
"2018-02-19 09:45:00";5,9;0,016;Geprueft
"2018-03-21 09:45:00";9,5;"< BG";Geprueft
"2018-04-16 09:55:00";6,00;"< BG";Geprueft
"2018-05-16 09:45:00";4,1;0,007;Geprueft
"2018-06-18 09:50:00";6,5;0,013;Geprueft
"2018-07-03 09:50:00";8,1;"< BG";Geprueft
"2018-07-30 09:10:00";9,1;"< BG";Geprueft
"2018-08-29 09:40:00";7,2;"< BG";Geprueft
"2018-09-26 09:20:00";5,00;"< BG";Geprueft
"2018-10-22 09:20:00";8,2;"< BG";Geprueft
"2018-11-12 09:50:00";9,00;0,006;Geprueft
"2018-12-12 09:15:00";7,00;0,024;Geprueft
"2019-01-16 09:10:00";7,8;0,026;Geprueft
"2019-02-13 09:20:00";10,00;0,007;Geprueft
"2019-03-12 08:40:00";5,8;0,013;Geprueft
"2019-04-10 09:00:00";6,4;"< BG";Geprueft
"2019-05-08 08:45:00";5,6;"< BG";Geprueft
"2019-06-04 08:50:00";4,9;0,006;Geprueft
"2019-07-10 09:00:00";7,3;"< BG";Geprueft
"2019-07-31 09:00:00";5,7;0,015;Geprueft
"2019-08-28 08:45:00";6,00;0,008;Geprueft
"2019-09-24 09:00:00";7,3;"< BG";Geprueft
"2019-10-23 09:00:00";7,1;0,006;Geprueft
"2019-11-18 09:00:00";8,3;0,012;Geprueft
"2019-12-11 09:00:00";7,5;0,009;Geprueft
"2020-01-08 10:15:00";8,00;0,01;Geprueft
"2020-02-05 09:55:00";4,1;0,015;Geprueft
"2020-03-04 09:30:00";6,00;0,012;Geprueft
"2020-04-15 10:30:00";5,8;"< BG";Geprueft
"2020-05-06 10:10:00";5,3;"< BG";Geprueft
"2020-06-03 10:05:00";6,8;"< BG";Geprueft
"2020-07-01 10:20:00";4,1;0,017;Geprueft
"2020-07-22 10:05:00";5,9;0,01;Geprueft
"2020-08-26 10:20:00";8,1;"< BG";Geprueft
"2020-09-23 10:25:00";7,6;"< BG";Geprueft
"2020-10-14 10:25:00";6,1;0,009;Geprueft
"2020-11-18 10:10:00";8,3;0,006;Geprueft
"2020-12-09 10:20:00";9,7;0,006;Geprueft
"2021-01-27 09:20:00";10,00;0,006;Geprueft
"2021-02-01 09:15:00";6,7;0,039;Geprueft
"2021-04-07 10:03:00";6,9;"< BG";Geprueft
"2021-04-28 09:30:00";6,1;"< BG";Geprueft
"2021-05-19 09:55:00";4,1;0,006;Geprueft
"2021-06-23 09:50:00";5,9;0,01;Geprueft
"2021-07-06 09:40:00";7,4;0,012;Geprueft
"2021-08-18 09:50:00";5,6;0,017;Geprueft
"2021-09-15 09:30:00";8,6;"< BG";Geprueft
"2021-10-13 09:35:00";9,00;0,006;Geprueft
"2021-11-09 10:15:00";9,5;0,007;Geprueft
"2021-12-08 09:40:00";7,3;0,033;Geprueft
