Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:32"
Zeitbezug:;MEZ
Messstellen-Name:;"Günzburg Wegbrücke"
Messstellen-Nr.:;2371
Gewässer:;Günz
Ostwert:;594167;Nordwert:;5367868;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1986-08-13 11:00:00";;0,19;Geprueft
"1986-08-27 10:45:00";;0,17;Geprueft
"1986-09-10 10:30:00";;0,14;Geprueft
"1986-09-24 11:00:00";;0,2;Geprueft
"1986-10-08 10:30:00";;0,2;Geprueft
"1986-10-22 10:50:00";;0,19;Geprueft
"1986-11-05 11:00:00";;0,2;Geprueft
"1986-11-20 11:25:00";;0,17;Geprueft
"1986-12-03 11:00:00";;0,17;Geprueft
"1986-12-17 11:15:00";;0,17;Geprueft
"1986-12-29 10:45:00";;0,26;Geprueft
"1987-01-15 11:00:00";;0,15;Geprueft
"1987-01-28 11:00:00";;0,17;Geprueft
"1987-02-11 11:30:00";;0,23;Geprueft
"1987-02-25 10:35:00";;0,09;Geprueft
"1987-03-11 11:00:00";;0,11;Geprueft
"1987-03-25 11:10:00";;0,13;Geprueft
"1987-04-08 11:30:00";;0,11;Geprueft
"1987-04-22 10:45:00";;0,16;Geprueft
"1987-05-06 11:00:00";;0,14;Geprueft
"1987-05-20 10:45:00";;0,09;Geprueft
"1987-06-03 11:45:00";;0,16;Geprueft
"1987-06-15 10:45:00";;0,14;Geprueft
"1987-07-01 10:20:00";;0,14;Geprueft
"1987-07-15 10:35:00";;0,12;Geprueft
"1987-07-29 11:30:00";;0,19;Geprueft
"1987-08-12 10:30:00";;0,14;Geprueft
"1987-08-26 10:15:00";;0,16;Geprueft
"1987-09-09 12:00:00";;0,14;Geprueft
"1987-09-23 11:15:00";;0,14;Geprueft
"1987-10-07 11:10:00";;0,13;Geprueft
"1987-10-21 12:15:00";;0,05;Geprueft
"1987-11-04 11:15:00";;0,15;Geprueft
"1987-11-19 10:35:00";;0,15;Geprueft
"1987-12-02 11:15:00";;0,14;Geprueft
"1987-12-15 11:40:00";;0,15;Geprueft
"1987-12-29 11:00:00";;0,13;Geprueft
"1988-01-13 12:30:00";;0,13;Geprueft
"1988-01-27 12:00:00";;0,02;Geprueft
"1988-02-10 13:45:00";;0,1;Geprueft
"1988-02-24 11:30:00";;0,08;Geprueft
"1988-03-09 10:15:00";;0,04;Geprueft
"1988-03-23 11:00:00";;0,14;Geprueft
"1988-04-06 10:45:00";;0,08;Geprueft
"1988-04-20 13:15:00";;0,08;Geprueft
"1988-05-04 12:00:00";;0,05;Geprueft
"1988-05-18 09:00:00";;0,08;Geprueft
"1988-05-31 12:00:00";;0,09;Geprueft
"1988-06-15 11:10:00";;0,17;Geprueft
"1988-06-29 11:15:00";;0,12;Geprueft
"1988-07-14 11:30:00";;0,12;Geprueft
"1988-07-27 11:15:00";;0,14;Geprueft
"1988-08-10 11:15:00";;0,14;Geprueft
"1988-08-24 12:00:00";;0,16;Geprueft
"1988-09-07 10:30:00";;0,12;Geprueft
"1988-09-21 12:00:00";;0,12;Geprueft
"1988-10-05 12:30:00";;0,16;Geprueft
"1988-10-19 12:20:00";;0,13;Geprueft
"1988-11-02 10:30:00";;0,18;Geprueft
"1988-11-14 11:45:00";;0,14;Geprueft
"1988-11-30 10:20:00";;0,16;Geprueft
"1988-12-14 14:00:00";;0,14;Geprueft
"1988-12-28 09:40:00";;0,16;Geprueft
"1989-01-11 12:00:00";;0,17;Geprueft
"1989-01-25 10:45:00";;0,1;Geprueft
"1989-02-08 10:00:00";;0,06;Geprueft
"1989-02-22 10:00:00";;0,12;Geprueft
"1989-03-08 09:40:00";;0,1;Geprueft
"1989-03-22 12:15:00";;0,09;Geprueft
"1989-04-05 11:20:00";;0,18;Geprueft
"1989-04-19 11:00:00";;0,24;Geprueft
"1989-05-02 10:55:00";;0,1;Geprueft
"1989-05-17 11:00:00";;0,11;Geprueft
"1989-05-31 11:15:00";;0,09;Geprueft
"1989-06-14 10:15:00";;0,14;Geprueft
"1989-06-28 12:00:00";;0,13;Geprueft
"1989-07-12 11:15:00";;0,3;Geprueft
"1989-07-26 12:10:00";;0,12;Geprueft
"1989-08-09 09:30:00";;0,1;Geprueft
"1989-08-23 12:15:00";;0,15;Geprueft
"1989-09-06 11:10:00";;0,13;Geprueft
"1989-09-20 10:55:00";;0,1;Geprueft
"1989-10-04 10:50:00";;0,12;Geprueft
"1989-10-18 12:00:00";;0,09;Geprueft
"1989-10-30 09:30:00";;0,09;Geprueft
"1989-11-15 11:45:00";;0,1;Geprueft
"1989-11-29 10:15:00";;0,09;Geprueft
"1989-12-13 11:15:00";;0,1;Geprueft
"1989-12-27 09:25:00";;0,11;Geprueft
"1990-01-10 11:20:00";;0,11;Geprueft
"1990-01-24 10:15:00";;0,14;Geprueft
"1990-02-07 10:30:00";;0,08;Geprueft
"1990-02-21 10:15:00";;0,07;Geprueft
"1990-03-07 11:00:00";;0,06;Geprueft
"1990-03-21 10:40:00";;0,07;Geprueft
"1990-04-04 10:30:00";;0,07;Geprueft
"1990-04-18 10:30:00";;0,11;Geprueft
"1990-05-02 10:00:00";;0,06;Geprueft
"1990-05-16 10:15:00";;0,09;Geprueft
"1990-05-30 10:30:00";;0,09;Geprueft
"1990-06-12 10:45:00";;0,14;Geprueft
"1990-06-26 11:30:00";;0,14;Geprueft
"1990-07-11 11:30:00";;0,13;Geprueft
"1990-07-25 10:50:00";;0,1;Geprueft
"1990-08-08 10:45:00";;0,15;Geprueft
"1990-08-22 11:15:00";;0,15;Geprueft
"1990-09-05 10:30:00";;0,08;Geprueft
"1990-09-19 10:45:00";;0,12;Geprueft
"1990-10-01 10:45:00";;0,16;Geprueft
"1990-10-17 10:40:00";;0,12;Geprueft
"1990-10-30 10:20:00";;0,09;Geprueft
"1990-11-14 11:00:00";;0,13;Geprueft
"1990-11-28 10:40:00";;0,1;Geprueft
"1990-12-12 10:50:00";;0,14;Geprueft
"1990-12-27 10:00:00";;0,13;Geprueft
"1991-01-09 10:35:00";;0,09;Geprueft
"1991-01-23 10:30:00";;0,06;Geprueft
"1991-02-06 11:10:00";;0,02;Geprueft
"1991-02-20 10:45:00";;0,08;Geprueft
"1991-03-06 10:15:00";;0,06;Geprueft
"1991-03-20 14:00:00";;0,19;Geprueft
"1991-04-03 10:45:00";;0,07;Geprueft
"1991-04-17 10:15:00";;0,07;Geprueft
"1991-04-29 10:30:00";;0,04;Geprueft
"1991-05-15 10:45:00";;0,08;Geprueft
"1991-05-28 09:35:00";;0,07;Geprueft
"1991-06-12 11:00:00";;0,08;Geprueft
"1991-06-26 11:00:00";;0,09;Geprueft
"1991-07-10 11:00:00";;0,09;Geprueft
"1991-07-24 11:15:00";;0,09;Geprueft
"1991-08-07 09:40:00";;0,11;Geprueft
"1991-08-21 11:15:00";;0,09;Geprueft
"1991-09-04 11:40:00";;0,06;Geprueft
"1991-09-18 15:10:00";;0,09;Geprueft
"1991-10-01 11:00:00";;0,04;Geprueft
"1991-10-16 11:10:00";;0,08;Geprueft
"1991-10-30 11:15:00";;0,07;Geprueft
"1991-11-13 10:15:00";;0,1;Geprueft
"1991-11-27 12:30:00";;0,07;Geprueft
"1991-12-11 11:00:00";;0,09;Geprueft
"1992-01-08 11:15:00";;0,09;Geprueft
"1992-01-22 11:40:00";;0,08;Geprueft
"1992-02-05 11:15:00";;0,05;Geprueft
"1992-02-19 11:15:00";;0,06;Geprueft
"1992-03-04 10:20:00";;0,03;Geprueft
"1992-03-18 10:30:00";;0,11;Geprueft
"1992-04-01 10:30:00";;0,06;Geprueft
"1992-04-15 11:15:00";;0,05;Geprueft
"1992-04-29 10:30:00";;0,03;Geprueft
"1992-05-13 10:00:00";;0,02;Geprueft
"1992-05-25 11:20:00";;"< BG";Geprueft
"1992-06-10 10:30:00";;0,12;Geprueft
"1992-06-24 10:30:00";;0,09;Geprueft
"1992-07-08 09:45:00";;0,13;Geprueft
"1992-07-22 10:35:00";;0,088;Geprueft
"1992-08-05 10:50:00";;0,093;Geprueft
"1992-08-19 11:00:00";;0,1;Geprueft
"1992-09-02 10:45:00";;0,1;Geprueft
"1992-09-16 11:00:00";;0,063;Geprueft
"1992-09-30 11:15:00";;0,09;Geprueft
"1992-10-14 11:55:00";;0,091;Geprueft
"1992-10-28 11:40:00";;0,065;Geprueft
"1992-11-11 11:20:00";;0,06;Geprueft
"1992-11-25 11:10:00";;0,065;Geprueft
"1992-12-09 11:00:00";;0,073;Geprueft
"1992-12-21 13:30:00";;0,1;Geprueft
"1993-01-12 11:15:00";;0,078;Geprueft
"1993-01-20 11:20:00";;0,046;Geprueft
"1993-02-03 11:15:00";;0,047;Geprueft
"1993-02-17 11:00:00";;0,038;Geprueft
"1993-03-03 11:30:00";;0,027;Geprueft
"1993-03-17 10:45:00";;0,024;Geprueft
"1993-03-29 10:50:00";;0,036;Geprueft
"1993-04-14 11:30:00";;0,027;Geprueft
"1993-04-28 10:45:00";;"< BG";Geprueft
"1993-05-12 12:45:00";;"< BG";Geprueft
"1993-05-26 10:30:00";;0,073;Geprueft
"1993-06-07 10:45:00";;0,12;Geprueft
"1993-06-21 11:00:00";;0,099;Geprueft
"1993-07-07 10:45:00";;0,13;Geprueft
"1993-07-21 10:35:00";;0,093;Geprueft
"1993-08-04 11:00:00";;0,082;Geprueft
"1993-08-18 10:30:00";;0,071;Geprueft
"1993-09-01 10:20:00";;0,073;Geprueft
"1993-09-15 11:00:00";;0,069;Geprueft
"1993-09-29 10:45:00";;0,075;Geprueft
"1993-10-13 11:30:00";;0,06;Geprueft
"1993-10-27 10:30:00";;0,071;Geprueft
"1993-11-10 11:15:00";;0,076;Geprueft
"1993-11-24 10:45:00";;0,055;Geprueft
"1993-12-08 10:30:00";;0,064;Geprueft
"1993-12-22 10:30:00";;0,082;Geprueft
"1994-01-03 11:05:00";;0,12;Geprueft
"1994-01-19 10:45:00";;0,057;Geprueft
"1994-02-02 11:00:00";;0,048;Geprueft
