Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 15:32"
Zeitbezug:;MEZ
Messstellen-Name:;"SIMBACH BRUECKE"
Messstellen-Nr.:;12872
Gewässer:;Inn
Ostwert:;799376;Nordwert:;5353177;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2013-10-22 00:01:00";3,5;0,009;Geprueft
"2013-11-05 00:00:00";4,2;0,01;Geprueft
"2013-11-19 00:01:00";4,00;0,01;Geprueft
"2013-12-03 00:00:00";4,4;0,009;Geprueft
"2013-12-16 00:01:00";4,00;0,008;Geprueft
"2014-01-14 00:00:00";5,8;0,015;Geprueft
"2014-02-12 00:00:00";4,9;0,01;Geprueft
"2014-03-12 00:00:00";4,9;"< BG";Geprueft
"2014-04-08 00:00:00";4,00;0,009;Geprueft
"2014-05-07 00:00:00";3,5;0,005;Geprueft
"2014-06-04 00:00:00";3,8;0,007;Geprueft
"2014-07-02 00:00:00";2,2;0,007;Geprueft
"2014-07-30 00:00:00";2,00;0,01;Geprueft
"2014-08-27 00:00:00";3,3;0,008;Geprueft
"2014-09-24 00:00:00";3,2;0,009;Geprueft
"2014-10-22 00:00:00";5,3;0,022;Geprueft
"2014-11-19 00:00:00";4,2;0,01;Geprueft
"2014-12-15 00:00:00";4,4;0,012;Geprueft
"2015-01-13 00:00:00";6,2;0,022;Geprueft
"2015-02-11 00:00:00";2,9;0,006;Geprueft
"2015-03-11 00:00:00";4,9;0,005;Geprueft
"2015-04-14 08:00:00";3,1;0,005;Geprueft
"2015-05-20 00:00:00";3,00;0,007;Geprueft
"2015-06-10 00:00:00";4,00;"< BG";Geprueft
"2015-07-08 00:00:00";2,9;0,005;Geprueft
"2015-08-03 00:00:00";3,4;0,007;Geprueft
"2015-09-02 13:15:00";3,00;0,007;Geprueft
"2015-09-30 00:00:00";3,7;0,008;Geprueft
"2015-10-28 00:00:00";4,3;0,005;Geprueft
"2015-11-24 00:00:00";5,3;0,02;Geprueft
"2015-12-15 00:00:00";4,9;0,013;Geprueft
"2016-01-12 00:00:00";5,8;0,02;Geprueft
"2016-02-10 00:00:00";5,8;0,01;Geprueft
"2016-03-09 10:15:00";7,1;0,008;Geprueft
"2016-04-06 13:15:00";4,00;"< BG";Geprueft
"2016-05-10 00:00:00";3,1;"< BG";Geprueft
"2016-07-04 00:00:00";2,7;0,008;Geprueft
"2016-08-02 00:00:00";3,00;0,008;Geprueft
"2016-08-29 12:00:00";4,9;0,007;Geprueft
"2016-09-27 00:00:00";4,00;0,008;Geprueft
"2016-10-25 10:50:00";4,3;0,009;Geprueft
"2016-11-22 09:45:00";4,9;0,005;Geprueft
"2016-12-12 09:30:00";5,3;0,01;Geprueft
"2017-01-11 08:30:00";4,9;0,016;Geprueft
"2017-02-08 09:15:00";6,6;0,017;Geprueft
"2017-03-08 09:40:00";5,00;0,017;Geprueft
"2017-04-05 09:00:00";3,9;0,007;Geprueft
"2017-05-10 09:00:00";5,2;0,014;Geprueft
"2017-05-31 08:10:00";2,7;0,005;Geprueft
"2017-06-28 08:40:00";2,9;0,012;Geprueft
"2017-07-25 00:00:00";2,8;0,009;Geprueft
"2017-08-29 07:15:00";3,00;0,006;Geprueft
"2017-09-19 12:30:00";3,6;0,011;Geprueft
"2017-10-18 08:15:00";3,9;"< BG";Geprueft
"2017-11-14 08:30:00";6,00;0,023;Geprueft
"2017-12-12 09:00:00";5,5;0,007;Geprueft
"2018-01-17 09:20:00";6,7;0,016;Geprueft
"2018-02-20 10:15:00";7,5;0,011;Geprueft
"2018-03-21 08:50:00";7,00;0,005;Geprueft
"2018-04-18 12:10:00";4,3;"< BG";Geprueft
"2018-05-16 00:00:00";2,7;0,013;Geprueft
"2018-06-13 08:20:00";2,00;0,007;Geprueft
"2018-07-10 09:20:00";2,9;0,008;Geprueft
"2018-07-31 08:15:00";3,00;"< BG";Geprueft
"2018-08-28 08:15:00";3,1;0,012;Geprueft
"2018-09-25 08:40:00";3,1;"< BG";Geprueft
"2018-10-22 07:40:00";3,9;"< BG";Geprueft
"2018-11-19 08:25:00";4,00;0,006;Geprueft
"2018-12-12 13:45:00";5,5;0,01;Geprueft
"2019-01-16 00:00:00";11,00;0,034;Geprueft
"2019-02-13 09:35:00";9,2;0,016;Geprueft
"2019-03-11 11:15:00";6,2;0,013;Geprueft
"2019-04-09 00:00:00";4,00;0,005;Geprueft
"2019-05-06 11:20:00";3,6;0,015;Geprueft
"2019-06-04 13:30:00";2,6;0,005;Geprueft
"2019-07-02 11:35:00";1,9;0,007;Geprueft
"2019-07-31 11:00:00";2,8;0,006;Geprueft
"2019-08-26 10:45:00";2,7;0,007;Geprueft
"2019-09-25 08:30:00";3,3;0,008;Geprueft
"2019-10-23 12:00:00";2,8;"< BG";Geprueft
"2019-11-20 10:00:00";4,3;0,009;Geprueft
"2019-12-11 08:10:00";5,4;0,012;Geprueft
"2020-01-20 08:15:00";;0,015;Geprueft
"2020-02-17 08:15:00";;0,01;Geprueft
"2020-03-16 08:50:00";;"< BG";Geprueft
"2020-04-21 07:50:00";;"< BG";Geprueft
"2020-05-11 08:00:00";;"< BG";Geprueft
"2020-06-15 08:30:00";;0,006;Geprueft
"2020-07-13 08:10:00";;0,007;Geprueft
"2020-08-10 08:00:00";;0,011;Geprueft
"2020-09-07 08:30:00";;0,01;Geprueft
"2020-10-06 08:30:00";;0,012;Geprueft
"2020-11-03 08:05:00";;0,016;Geprueft
"2020-11-30 08:15:00";;0,005;Geprueft
"2021-01-18 08:45:00";;0,008;Geprueft
"2021-02-22 08:30:00";;0,009;Geprueft
"2021-03-22 09:20:00";;"< BG";Geprueft
"2021-04-27 08:45:00";;"< BG";Geprueft
"2021-05-18 09:10:00";;0,015;Geprueft
"2021-06-23 08:35:00";;0,007;Geprueft
"2021-07-20 08:30:00";;0,008;Geprueft
"2021-08-18 13:00:00";;0,01;Geprueft
"2021-09-15 11:35:00";;0,006;Geprueft
"2021-10-11 08:35:00";;"< BG";Geprueft
"2021-11-08 09:10:00";;0,011;Geprueft
"2021-12-06 08:00:00";;0,012;Geprueft
