Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:18"
Zeitbezug:;MEZ
Messstellen-Name:;"Böfinger Halde, KW-UW"
Messstellen-Nr.:;2346
Gewässer:;Donau
Ostwert:;575971;Nordwert:;5363943;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1986-08-13 10:20:00";;0,23;Geprueft
"1986-08-27 09:45:00";;0,14;Geprueft
"1986-09-10 09:30:00";;0,17;Geprueft
"1986-09-24 10:00:00";;0,26;Geprueft
"1986-10-08 09:45:00";;0,27;Geprueft
"1986-10-22 10:00:00";;0,31;Geprueft
"1986-11-05 10:00:00";;0,21;Geprueft
"1986-11-20 10:30:00";;0,23;Geprueft
"1986-12-03 10:00:00";;0,23;Geprueft
"1986-12-17 10:05:00";;0,22;Geprueft
"1986-12-29 10:00:00";;0,2;Geprueft
"1987-01-15 10:00:00";;0,15;Geprueft
"1987-01-28 10:15:00";;0,2;Geprueft
"1987-02-11 10:30:00";;0,26;Geprueft
"1987-02-25 10:00:00";;0,14;Geprueft
"1987-03-11 10:00:00";;0,11;Geprueft
"1987-03-25 10:00:00";;0,17;Geprueft
"1987-04-08 10:20:00";;0,13;Geprueft
"1987-04-22 10:05:00";;0,1;Geprueft
"1987-05-06 10:00:00";;0,15;Geprueft
"1987-05-20 10:00:00";;0,17;Geprueft
"1987-06-03 10:15:00";;0,1;Geprueft
"1987-06-15 10:10:00";;0,12;Geprueft
"1987-07-01 09:15:00";;0,11;Geprueft
"1987-07-15 09:50:00";;0,12;Geprueft
"1987-07-29 10:30:00";;0,11;Geprueft
"1987-08-12 10:00:00";;0,11;Geprueft
"1987-08-26 09:00:00";;0,15;Geprueft
"1987-09-09 11:15:00";;0,15;Geprueft
"1987-09-23 10:15:00";;0,17;Geprueft
"1987-10-07 10:25:00";;0,14;Geprueft
"1987-10-21 10:20:00";;0,04;Geprueft
"1987-11-04 10:15:00";;0,18;Geprueft
"1987-11-19 09:20:00";;0,19;Geprueft
"1987-12-02 10:10:00";;0,15;Geprueft
"1987-12-15 10:30:00";;0,16;Geprueft
"1987-12-29 10:15:00";;0,11;Geprueft
"1988-01-13 12:00:00";;0,14;Geprueft
"1988-01-27 11:00:00";;0,07;Geprueft
"1988-02-10 12:00:00";;0,11;Geprueft
"1988-02-24 10:30:00";;0,12;Geprueft
"1988-03-09 09:30:00";;0,05;Geprueft
"1988-03-23 10:15:00";;0,09;Geprueft
"1988-04-06 09:45:00";;0,08;Geprueft
"1988-04-20 09:50:00";;0,06;Geprueft
"1988-05-04 11:00:00";;0,08;Geprueft
"1988-05-18 09:30:00";;0,12;Geprueft
"1988-05-31 10:45:00";;0,09;Geprueft
"1988-06-15 10:20:00";;0,11;Geprueft
"1988-06-29 10:15:00";;0,14;Geprueft
"1988-07-14 11:00:00";;0,12;Geprueft
"1988-07-27 10:00:00";;0,15;Geprueft
"1988-08-10 10:30:00";;0,13;Geprueft
"1988-08-24 11:10:00";;0,09;Geprueft
"1988-09-07 10:00:00";;0,11;Geprueft
"1988-09-21 11:05:00";;0,11;Geprueft
"1988-10-05 11:50:00";;0,19;Geprueft
"1988-10-19 11:15:00";;0,14;Geprueft
"1988-11-02 09:55:00";;0,13;Geprueft
"1988-11-14 10:50:00";;0,17;Geprueft
"1988-11-30 09:50:00";;0,17;Geprueft
"1988-12-14 11:15:00";;0,12;Geprueft
"1988-12-28 09:00:00";;0,11;Geprueft
"1989-01-11 10:00:00";;0,17;Geprueft
"1989-01-25 10:05:00";;0,13;Geprueft
"1989-02-08 09:15:00";;0,1;Geprueft
"1989-02-22 09:15:00";;0,11;Geprueft
"1989-03-08 08:35:00";;0,1;Geprueft
"1989-03-22 11:10:00";;0,08;Geprueft
"1989-04-05 10:30:00";;0,11;Geprueft
"1989-04-19 10:20:00";;0,15;Geprueft
"1989-05-02 09:50:00";;0,06;Geprueft
"1989-05-17 10:30:00";;0,06;Geprueft
"1989-05-31 10:00:00";;0,05;Geprueft
"1989-06-14 09:30:00";;0,07;Geprueft
"1989-06-28 11:00:00";;0,11;Geprueft
"1989-07-12 10:30:00";;0,15;Geprueft
"1989-07-26 11:00:00";;0,1;Geprueft
"1989-08-09 08:50:00";;0,1;Geprueft
"1989-08-23 11:20:00";;0,09;Geprueft
"1989-09-06 10:20:00";;0,09;Geprueft
"1989-09-20 09:50:00";;0,1;Geprueft
"1989-10-04 00:00:00";;0,12;Geprueft
"1989-10-04 10:00:00";;0,12;Geprueft
"1989-10-18 11:10:00";;0,07;Geprueft
"1989-10-30 09:45:00";;0,11;Geprueft
"1989-11-15 11:00:00";;0,12;Geprueft
"1989-11-29 09:40:00";;0,1;Geprueft
"1989-12-13 10:15:00";;0,16;Geprueft
"1989-12-27 08:50:00";;0,08;Geprueft
"1990-01-10 09:20:00";;0,14;Geprueft
"1990-01-24 09:40:00";;0,13;Geprueft
"1990-02-07 09:40:00";;0,12;Geprueft
"1990-02-21 09:40:00";;0,08;Geprueft
"1990-03-07 09:50:00";;0,06;Geprueft
"1990-03-21 09:45:00";;0,07;Geprueft
"1990-04-04 09:15:00";;0,1;Geprueft
"1990-04-18 09:15:00";;0,06;Geprueft
"1990-05-02 08:20:00";;0,05;Geprueft
"1990-05-16 08:55:00";;0,08;Geprueft
"1990-05-30 08:55:00";;0,07;Geprueft
"1990-06-12 09:00:00";;0,09;Geprueft
"1990-06-26 10:25:00";;0,08;Geprueft
"1990-07-11 09:15:00";;0,08;Geprueft
"1990-07-25 09:40:00";;0,02;Geprueft
"1990-08-08 09:30:00";;0,1;Geprueft
"1990-08-22 09:40:00";;0,13;Geprueft
"1990-09-05 09:45:00";;0,1;Geprueft
"1990-09-19 09:30:00";;0,12;Geprueft
"1990-10-01 09:15:00";;0,11;Geprueft
"1990-10-17 09:15:00";;0,13;Geprueft
"1990-10-30 09:10:00";;0,11;Geprueft
"1990-11-14 09:30:00";;0,09;Geprueft
"1990-11-28 10:00:00";;0,1;Geprueft
"1990-12-12 09:45:00";;0,11;Geprueft
"1990-12-27 09:30:00";;0,09;Geprueft
"1991-01-09 09:30:00";;0,08;Geprueft
"1991-01-23 09:45:00";;0,06;Geprueft
"1991-02-06 09:45:00";;0,03;Geprueft
"1991-02-20 10:00:00";;0,13;Geprueft
"1991-03-06 09:35:00";;0,08;Geprueft
"1991-03-20 11:40:00";;0,08;Geprueft
"1991-04-03 09:30:00";;0,07;Geprueft
"1991-04-17 09:15:00";;0,06;Geprueft
"1991-04-29 09:45:00";;0,06;Geprueft
"1991-05-15 09:30:00";;0,1;Geprueft
"1991-05-28 08:50:00";;0,06;Geprueft
"1991-06-12 10:20:00";;0,06;Geprueft
"1991-06-26 09:45:00";;0,06;Geprueft
"1991-07-10 10:15:00";;0,04;Geprueft
"1991-07-24 10:10:00";;0,05;Geprueft
"1991-08-07 08:55:00";;0,06;Geprueft
"1991-08-21 10:20:00";;0,04;Geprueft
"1991-09-04 11:00:00";;0,04;Geprueft
"1991-09-18 13:45:00";;0,08;Geprueft
"1991-10-01 10:00:00";;0,08;Geprueft
"1991-10-16 10:10:00";;0,08;Geprueft
"1991-10-30 10:00:00";;0,08;Geprueft
"1991-11-13 08:50:00";;0,08;Geprueft
"1991-11-27 11:45:00";;0,07;Geprueft
"1991-12-11 09:30:00";;0,08;Geprueft
"1992-01-08 10:15:00";;0,07;Geprueft
"1992-01-22 11:00:00";;0,09;Geprueft
"1992-02-05 09:30:00";;0,12;Geprueft
"1992-02-19 10:15:00";;0,07;Geprueft
"1992-03-04 09:20:00";;0,04;Geprueft
"1992-03-18 09:00:00";;0,07;Geprueft
"1992-04-01 09:15:00";;0,06;Geprueft
"1992-04-15 10:25:00";;0,04;Geprueft
"1992-04-29 09:30:00";;0,06;Geprueft
"1992-05-13 09:15:00";;0,03;Geprueft
"1992-05-25 10:20:00";;0,03;Geprueft
"1992-06-10 09:20:00";;0,07;Geprueft
"1992-06-24 09:00:00";;0,06;Geprueft
"1992-07-08 09:00:00";;0,07;Geprueft
"1992-07-22 09:35:00";;0,062;Geprueft
"1992-08-05 09:00:00";;0,021;Geprueft
"1992-08-19 09:30:00";;0,056;Geprueft
"1992-09-02 09:30:00";;0,045;Geprueft
"1992-09-16 09:30:00";;0,056;Geprueft
"1992-09-30 10:15:00";;0,073;Geprueft
"1992-10-14 10:45:00";;0,065;Geprueft
"1992-10-28 11:00:00";;0,08;Geprueft
"1992-11-11 09:30:00";;0,098;Geprueft
"1992-11-25 10:25:00";;0,053;Geprueft
"1992-12-09 09:40:00";;0,065;Geprueft
"1992-12-21 12:00:00";;0,056;Geprueft
"1993-01-12 10:15:00";;0,073;Geprueft
"1993-01-20 10:15:00";;0,062;Geprueft
"1993-02-03 10:30:00";;0,054;Geprueft
"1993-02-17 10:15:00";;0,044;Geprueft
"1993-03-03 10:15:00";;0,029;Geprueft
"1993-03-17 10:00:00";;0,019;Geprueft
"1993-03-29 10:00:00";;0,029;Geprueft
"1993-04-14 10:30:00";;0,038;Geprueft
"1993-04-28 09:20:00";;0,03;Geprueft
"1993-05-12 11:00:00";;0,033;Geprueft
"1993-05-26 09:40:00";;0,049;Geprueft
"1993-06-07 10:00:00";;0,058;Geprueft
"1993-06-21 09:45:00";;0,04;Geprueft
"1993-07-07 09:30:00";;0,07;Geprueft
"1993-07-21 09:10:00";;0,04;Geprueft
"1993-08-04 09:50:00";;0,042;Geprueft
"1993-08-18 09:00:00";;0,041;Geprueft
"1993-09-01 09:35:00";;0,045;Geprueft
"1993-09-15 09:30:00";;0,056;Geprueft
"1993-09-29 09:45:00";;0,055;Geprueft
"1993-10-13 10:20:00";;0,057;Geprueft
"1993-10-27 09:30:00";;0,067;Geprueft
"1993-11-10 09:40:00";;0,058;Geprueft
"1993-11-24 09:40:00";;0,042;Geprueft
"1993-12-08 09:30:00";;0,053;Geprueft
"1993-12-22 09:30:00";;0,062;Geprueft
"1994-01-03 09:50:00";;0,067;Geprueft
