Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Offingen - oh. Mündung"
Messstellen-Nr.:;2384
Gewässer:;Mindel
Ostwert:;602681;Nordwert:;5372563;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1986-02-12 13:45:00";18,00;0,21;Geprueft
"1986-02-26 14:00:00";18,00;0,27;Geprueft
"1986-03-12 14:45:00";22,00;0,2;Geprueft
"1986-03-26 14:15:00";16,00;0,19;Geprueft
"1986-04-09 13:30:00";12,00;0,19;Geprueft
"1986-04-23 13:30:00";23,00;0,14;Geprueft
"1986-05-06 13:30:00";16,00;0,18;Geprueft
"1986-05-21 13:15:00";17,00;0,25;Geprueft
"1986-06-04 14:00:00";13,00;0,22;Geprueft
"1986-06-18 13:30:00";23,00;0,18;Geprueft
"1986-07-02 13:45:00";20,00;0,24;Geprueft
"1986-07-16 13:45:00";23,00;0,23;Geprueft
"1986-07-30 12:30:00";17,00;0,32;Geprueft
"1986-08-13 14:00:00";23,00;0,28;Geprueft
"1986-08-27 13:45:00";17,00;0,18;Geprueft
"1986-09-10 13:30:00";23,00;0,22;Geprueft
"1986-09-24 13:30:00";22,00;0,26;Geprueft
"1986-10-08 13:30:00";22,00;0,32;Geprueft
"1986-10-22 13:15:00";21,00;0,38;Geprueft
"1986-11-05 13:30:00";20,00;0,24;Geprueft
"1986-11-20 14:30:00";22,00;0,25;Geprueft
"1986-12-03 14:00:00";21,00;0,24;Geprueft
"1986-12-17 13:45:00";22,00;0,28;Geprueft
"1986-12-29 13:40:00";20,00;0,24;Geprueft
"1987-01-15 13:45:00";22,00;0,21;Geprueft
"1987-01-28 13:30:00";22,00;0,23;Geprueft
"1987-02-11 14:30:00";22,00;0,21;Geprueft
"1987-02-25 13:40:00";22,00;0,12;Geprueft
"1987-03-11 13:30:00";20,00;0,17;Geprueft
"1987-03-25 14:10:00";22,00;0,18;Geprueft
"1987-04-08 12:00:00";22,00;0,17;Geprueft
"1987-04-22 13:30:00";21,00;0,16;Geprueft
"1987-05-06 13:45:00";22,00;0,16;Geprueft
"1987-05-20 13:45:00";21,00;0,17;Geprueft
"1987-06-03 14:30:00";20,00;0,17;Geprueft
"1987-06-15 13:45:00";22,00;0,2;Geprueft
"1987-07-01 13:15:00";24,00;0,21;Geprueft
"1987-07-15 13:15:00";24,00;0,19;Geprueft
"1987-07-29 14:15:00";27,00;0,13;Geprueft
"1987-08-12 13:10:00";22,00;0,15;Geprueft
"1987-08-26 13:10:00";25,00;0,2;Geprueft
"1987-09-09 14:45:00";24,00;0,2;Geprueft
"1987-09-23 13:40:00";26,00;0,19;Geprueft
"1987-10-07 15:15:00";26,00;0,21;Geprueft
"1987-10-21 16:00:00";25,00;0,08;Geprueft
"1987-11-04 15:00:00";25,00;0,2;Geprueft
"1987-11-19 13:00:00";23,00;0,19;Geprueft
"1987-12-02 15:15:00";25,00;0,19;Geprueft
"1987-12-15 15:45:00";25,00;0,19;Geprueft
"1987-12-29 15:00:00";25,00;0,15;Geprueft
"1988-01-13 15:40:00";25,00;0,21;Geprueft
"1988-01-27 15:00:00";23,00;0,17;Geprueft
"1988-02-10 15:15:00";22,00;0,13;Geprueft
"1988-02-24 15:00:00";24,00;0,19;Geprueft
"1988-03-09 14:50:00";22,00;0,07;Geprueft
"1988-03-23 13:45:00";19,00;0,13;Geprueft
"1988-04-06 13:40:00";24,00;0,11;Geprueft
"1988-04-20 14:45:00";24,00;0,11;Geprueft
"1988-05-04 15:15:00";24,00;0,12;Geprueft
"1988-05-18 13:40:00";24,00;0,19;Geprueft
"1988-05-31 14:15:00";25,00;0,22;Geprueft
"1988-06-15 13:45:00";24,00;0,16;Geprueft
"1988-06-29 15:10:00";24,00;0,21;Geprueft
"1988-07-14 14:30:00";14,00;0,22;Geprueft
"1988-07-27 14:30:00";23,00;0,21;Geprueft
"1988-08-10 14:05:00";19,00;0,2;Geprueft
"1988-08-24 14:45:00";22,00;0,18;Geprueft
"1988-09-07 14:30:00";20,00;0,15;Geprueft
"1988-09-21 14:10:00";24,00;0,16;Geprueft
"1988-10-05 15:35:00";24,00;0,27;Geprueft
"1988-10-19 15:25:00";21,00;0,22;Geprueft
"1988-11-02 13:55:00";16,00;0,16;Geprueft
"1988-11-14 14:00:00";23,00;0,23;Geprueft
"1988-11-30 13:25:00";20,00;0,2;Geprueft
"1988-12-14 15:25:00";20,00;0,14;Geprueft
"1988-12-28 11:15:00";22,00;0,17;Geprueft
"1989-01-11 14:25:00";20,00;0,21;Geprueft
"1989-01-25 14:00:00";24,00;0,17;Geprueft
"1989-02-08 12:45:00";23,00;0,12;Geprueft
"1989-02-22 13:30:00";19,00;0,18;Geprueft
"1989-03-08 13:00:00";21,00;0,18;Geprueft
"1989-03-22 14:40:00";20,00;0,13;Geprueft
"1989-04-05 14:10:00";20,00;0,16;Geprueft
"1989-04-19 13:30:00";20,00;0,18;Geprueft
"1989-05-02 14:50:00";19,00;0,11;Geprueft
"1989-05-17 13:55:00";20,00;0,15;Geprueft
"1989-05-31 13:45:00";19,00;0,18;Geprueft
"1989-06-14 14:45:00";22,00;0,18;Geprueft
"1989-06-28 14:40:00";19,00;0,22;Geprueft
"1989-07-12 16:15:00";20,00;0,26;Geprueft
"1989-07-26 14:40:00";19,00;0,22;Geprueft
"1989-08-09 10:05:00";19,00;0,17;Geprueft
"1989-08-23 15:15:00";18,00;0,19;Geprueft
"1989-09-06 13:50:00";17,00;0,19;Geprueft
"1989-09-20 13:30:00";19,00;0,18;Geprueft
"1989-10-04 13:30:00";20,00;0,18;Geprueft
"1989-10-18 14:45:00";18,00;0,11;Geprueft
"1989-10-30 09:50:00";19,00;0,2;Geprueft
"1989-11-15 14:30:00";19,00;0,14;Geprueft
"1989-11-29 14:30:00";21,00;0,14;Geprueft
"1989-12-13 13:00:00";21,00;0,22;Geprueft
"1989-12-27 10:50:00";19,00;0,1;Geprueft
"1990-01-10 14:00:00";30,00;0,2;Geprueft
"1990-01-24 10:45:00";20,00;0,16;Geprueft
"1990-02-07 11:00:00";21,00;0,12;Geprueft
"1990-02-21 10:40:00";21,00;0,11;Geprueft
"1990-03-07 11:30:00";21,00;0,09;Geprueft
"1990-03-21 11:35:00";21,00;0,1;Geprueft
"1990-04-04 11:00:00";20,00;0,12;Geprueft
"1990-04-18 11:15:00";18,00;0,1;Geprueft
"1990-05-02 10:30:00";19,00;0,09;Geprueft
"1990-05-16 10:45:00";19,00;0,16;Geprueft
"1990-05-30 11:40:00";20,00;0,11;Geprueft
"1990-06-12 11:15:00";19,00;0,18;Geprueft
"1990-06-26 14:50:00";19,00;0,18;Geprueft
"1990-07-11 14:15:00";5,3;0,17;Geprueft
"1990-07-25 14:30:00";20,00;0,17;Geprueft
"1990-08-08 11:15:00";18,00;0,2;Geprueft
"1990-08-22 14:40:00";19,00;0,19;Geprueft
"1990-09-05 14:20:00";20,00;0,14;Geprueft
"1990-09-19 14:15:00";21,00;0,18;Geprueft
"1990-10-01 11:10:00";16,00;0,18;Geprueft
"1990-10-17 11:00:00";20,00;0,19;Geprueft
"1990-10-30 11:00:00";19,00;0,19;Geprueft
"1990-11-14 15:30:00";17,00;0,16;Geprueft
"1990-11-28 14:15:00";19,00;0,14;Geprueft
"1990-12-12 11:20:00";21,00;0,16;Geprueft
"1990-12-27 11:15:00";20,00;0,12;Geprueft
"1991-01-09 10:55:00";20,00;0,09;Geprueft
"1991-01-23 14:15:00";24,00;0,14;Geprueft
"1991-02-06 15:30:00";24,00;0,06;Geprueft
"1991-02-20 15:30:00";25,00;0,19;Geprueft
"1991-03-06 16:40:00";22,00;0,12;Geprueft
"1991-03-20 15:15:00";21,00;0,2;Geprueft
"1991-04-03 11:15:00";23,00;0,12;Geprueft
"1991-04-17 10:45:00";20,00;0,11;Geprueft
"1991-04-29 11:00:00";20,00;0,13;Geprueft
"1991-05-15 11:00:00";21,00;0,1;Geprueft
"1991-05-28 10:15:00";22,00;0,12;Geprueft
"1991-06-12 11:40:00";13,00;0,13;Geprueft
"1991-06-26 11:30:00";24,00;0,09;Geprueft
"1991-07-10 11:30:00";23,00;0,13;Geprueft
"1991-07-24 11:45:00";24,00;0,12;Geprueft
"1991-08-07 10:15:00";22,00;0,11;Geprueft
"1991-08-21 13:40:00";24,00;0,13;Geprueft
"1991-09-04 15:40:00";21,00;0,13;Geprueft
"1991-09-18 16:20:00";24,00;0,14;Geprueft
"1991-10-01 11:30:00";21,00;0,1;Geprueft
"1991-10-16 16:00:00";24,00;0,15;Geprueft
"1991-10-30 11:45:00";20,00;0,14;Geprueft
"1991-11-13 10:45:00";21,00;0,16;Geprueft
"1991-11-27 15:15:00";22,00;0,12;Geprueft
"1991-12-11 11:30:00";23,00;;Geprueft
"1992-01-08 12:00:00";23,00;0,17;Geprueft
"1992-01-22 15:40:00";24,00;0,15;Geprueft
"1992-02-05 11:45:00";22,00;0,14;Geprueft
"1992-02-19 11:45:00";21,00;0,15;Geprueft
"1992-03-04 11:45:00";21,00;0,09;Geprueft
"1992-03-18 13:15:00";20,00;0,12;Geprueft
"1992-04-01 11:00:00";20,00;0,1;Geprueft
"1992-04-15 16:40:00";20,00;0,09;Geprueft
"1992-04-29 14:30:00";19,00;0,11;Geprueft
"1992-05-13 10:25:00";20,00;0,12;Geprueft
"1992-05-25 14:40:00";19,00;0,13;Geprueft
"1992-06-10 11:30:00";19,00;0,16;Geprueft
"1992-06-24 11:30:00";17,00;0,15;Geprueft
"1992-07-08 13:00:00";20,00;0,17;Geprueft
